ID,Entry,Sectors_Pred_0.2,Subpillars_2D_Pred_0.2,Subpillars_1D_Pred_0.2,Demographic_Groups_Pred_0.2,Specific_Needs_Groups_Pred_0.2,Severity_Pred_0.2,Geo_Pred_0.2,Reliability_Pred_0.2,Affected_Groups_Pred_0.2,Sectors_Wrong_Pred_0.2,Subpillars_2D_Wrong_Pred_0.2,Subpillars_1D_Wrong_Pred_0.2,Demographic_Groups_Wrong_Pred_0.2,Specific_Needs_Groups_Wrong_Pred_0.2,Severity_Wrong_Pred_0.2,Geo_Wrong_Pred_0.2,Reliability_Wrong_Pred_0.2,Affected_Groups_Wrong_Pred_0.2,Sectors_Mis_Pred_0.2,Subpillars_2D_Mis_Pred_0.2,Subpillars_1D_Mis_Pred_0.2,Demographic_Groups_Mis_Pred_0.2,Specific_Needs_Groups_Mis_Pred_0.2,Severity_Mis_Pred_0.2,Geo_Mis_Pred_0.2,Reliability_Mis_Pred_0.2,Affected_Groups_Mis_Pred_0.2,Sectors_GT,Subpillars_2D_GT,Subpillars_1D_GT,Demographic_Groups_GT,Specific_Needs_Groups_GT,Severity_GT,Geo_GT,Reliability_GT,Affected_Groups_GT
3a599b3c-1d02-11ec-ace0-0242ac110002,There have been reports of students who attended boarding schools outside of the region (for example in Kathmandu) not being able to return to schools following damage to trails. This has lead to concerns that they may lose their places in boarding schools.,['Education'],['Humanitarian Conditions->Living Standards'],['Context->Demography'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],['Of Concern'],"['Barpak', 'Kathmandu']",[],[],[],[],['Context->Demography'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],[],[],"['Affected', 'Displaced', 'Migrants']",[],"['At Risk->Risk And Vulnerabilities', 'Impact->Impact On People']",[],[],[],[],[],[],[],['Education'],"['At Risk->Risk And Vulnerabilities', 'Humanitarian Conditions->Living Standards', 'Impact->Impact On People']",[],[],[],['Of Concern'],"['Barpak', 'Kathmandu']",[],[]
e89bfc96-1fb7-11ec-b738-0242ac110002,In November 2019 51% 49% US$ 36 m distributed in multi-purpose cash US$ 0.49 m distributed through value vouchers,['Livelihoods'],['Capacities & Response->International Response'],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Ankara'],[],[],[],[],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Ankara'],[],['Affected'],[],[],[],[],[],[],[],[],[],['Livelihoods'],['Capacities & Response->International Response'],[],[],[],[],[],[],[]
3a708482-2022-11ec-89b2-0242ac110002,"Questions about hygiene parcels also included how to receive TRCS hygiene parcel, if the hygiene parcel were provided only to Syrians, what were the items in the package and its usefulness. Complaints were overall related to the low quality of washing powder, sanitary napkins, and toothpaste in the package. ",['WASH'],['Humanitarian Conditions->Living Standards'],['Information and Communication->Knowledge and info gaps (pop)'],['Adult Female (18 to 59 years old)'],[],['Major'],"['Bağcılar', 'Syrians']",[],[],[],[],[],['Adult Female (18 to 59 years old)'],[],[],['Bağcılar'],[],"['Affected', 'Displaced', 'Refugees']",[],[],[],[],[],[],[],[],[],['WASH'],['Humanitarian Conditions->Living Standards'],['Information and Communication->Knowledge and info gaps (pop)'],[],[],['Major'],['Syrians'],[],[]
e42a1980-1d01-11ec-bf2d-0242ac110002,"Beneficiaries tend to use this assistance to prepare for the winter and to store durable food items. Furthermore, the survey highlighted that 92 percent were satisfied with the quality of the hygiene items they WFP‘s Q2 2021 Market Bulletin highlighted a 16 percent increase in the Minimum Expenditure Basket (MEB) cost from TRY 505 (USD 59) in June 2020 to TRY 583 (USD 69) per person in June 2021. This is due to an increase in the food inflation rate to 20 percent and a depreciation of the Turkish Lira against the USD (from 7.64 in March to 8.61 in June). ",['Food Security'],"['Impact->Impact On Systems, Services And Networks']",['Context->Economy'],[],[],[],"['Buyukcekmece', 'Turkish Lira']",[],[],[],[],[],[],[],[],"['Buyukcekmece', 'Turkish Lira']",[],[],[],[],[],[],[],[],[],[],[],['Food Security'],"['Impact->Impact On Systems, Services And Networks']",['Context->Economy'],[],[],[],[],[],[]
ab894d06-16b9-11ec-84f4-0242ac110002,Communities also expressed a concern for aid worker safety due to hazardous trails and active landslides.,"['Cross', 'Protection']",['Priority Needs->Expressed By Population'],['Context->Environment'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],['Barpak'],[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],[],[],['Affected'],[],[],[],[],[],[],[],[],[],"['Cross', 'Protection']",['Priority Needs->Expressed By Population'],['Context->Environment'],[],[],[],['Barpak'],[],[]
c882d5b8-1d02-11ec-8f0d-0242ac110002,"UNHCR will continue to work with partners and members of the Energy and Environment Technical Working Group to use data-driven approach to assess, plan and implement environmental conservation and restoration measures. This includes the co-development of technical guidelines as well as joint monitoring and evaluation of environmental conditions.

Watch towers and solar maintained

New tools distributed to ERT (Elephant Response Team) (Search lights, torch lights, whistle, etc.)

Hectare of land maintained existing mixed vegetation in refugee and host community

Study conducted on impact of introducing pressure cookers to Rohingya refugees in Kutupalong camp

Education / training session on importance of environmental conservation conducted for refugees and host community

Local bamboo growers supported with inputs and training Hectare of land covered by plantation Hectare of mixed vegetation maintained in refugee camps and host community",['Cross'],['Capacities & Response->International Response'],['Shock/Event->Hazard & Threats'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],"['@UNHCR', 'Hectare', 'Local', 'Study']",[],[],[],[],['Shock/Event->Hazard & Threats'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],"['@UNHCR', 'Hectare', 'Local', 'Study']",[],"['Affected', 'Displaced']","['Agriculture', 'Food Security']",[],[],[],[],[],[],[],[],"['Agriculture', 'Cross', 'Food Security']",['Capacities & Response->International Response'],[],[],[],[],[],[],[]
b6f6e9e8-201c-11ec-8690-0242ac110002,"As part of the IFRC supported COVID-19
response project targeting refugees and host
population in Turkey, staff and volunteers of
Turkish Red Crescent Society (TRCS) under the
Community Based Migration Programme has
been collecting and responding to communities’
questions, feedback, complaints and rumours at
each of its 16 Community Centres (CCs) across
the country.","['Cross', 'Health']",['Capacities & Response->International Response'],['Information and Communication->Communication means and preferences'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Minorities'],[],"['Bağcılar', 'Turkey']",[],[],[],['Capacities & Response->International Response'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['Minorities'],[],['Bağcılar'],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],['Host'],"['Cross', 'Health']",[],['Information and Communication->Communication means and preferences'],[],[],[],['Turkey'],[],['Host']
0dfe5b16-1b74-11ec-ad20-0242ac110002,"Among the Rohingya refugee population, the number of confirmed COVID-19 cases has decreased the past weeks. In week 32, a total of 100 positive cases were registered in the Rohingya refugee camps with a test positivity rate of 7.6%, in comparation to the 120 confirmed cases in week 32, with a test positivity rate 12.0%. As of 15 August 2021, a total of 2 677 COVID-19 cases have been reported",['Health'],['Humanitarian Conditions->Physical And Mental Well Being'],['Casualties->Dead'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],['Of Concern'],"['250 Bed District Sadar Hospital', 'Rohingya']",[],[],[],[],['Casualties->Dead'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['250 Bed District Sadar Hospital', 'Rohingya']",[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],['Health'],['Humanitarian Conditions->Physical And Mental Well Being'],[],[],[],['Of Concern'],[],[],[]
eae4e6e0-1fba-11ec-90e3-0242ac110002,"Older persons and persons with disabilities (PwD) are more vulnerable and less empowered than other members in the community and they continue to have specific protection needs, including in accessing services, in securing personal documentation, and in reuniting with family members; they are prone to verbal violence and are often marginalized by family members.",['Protection'],['At Risk->Risk And Vulnerabilities'],"['Context->Demography', 'Context->Socio Cultural']",['Older Persons Unspecified gender (60+ years old)'],['Persons with Disability'],['Major'],['Continue'],[],[],[],[],"['Context->Demography', 'Context->Socio Cultural']",[],[],[],['Continue'],[],"['Displaced', 'IDP', 'Not Affected', 'Returnees']",[],[],[],[],[],[],[],[],[],['Protection'],['At Risk->Risk And Vulnerabilities'],[],['Older Persons Unspecified gender (60+ years old)'],['Persons with Disability'],['Major'],[],[],[]
484d2f0a-1b96-11ec-b7e8-0242ac110002,"In March, WFP supported a total of 51,629 refugees living in six camps in southeast Turkey, through a monthly e-voucher • 245 participants from the Mutfakta Umut Var (MUV)/Kitchen of Hope project third cohort are getting ready to start (OJT) in seven provinces. However, the Government unveiled tighter measures to be in place during the month of Ramadan and said that restaurants would only be able to serve food for delivery and take-outs. Hence, WFP decided to place participants in the restaurants that will keep operating as of 1 April and prepare a list of alternative restaurants to avoid",['Food Security'],['Capacities & Response->International Response'],"['Context->Demography', 'Displacement->Type/Numbers/Movements']",['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['Adıyaman', 'Mutfakta Umut Var', 'Turkey']",[],[],[],[],"['Context->Demography', 'Displacement->Type/Numbers/Movements']",['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Adıyaman'],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],['Food Security'],['Capacities & Response->International Response'],[],[],[],[],"['Mutfakta Umut Var', 'Turkey']",[],[]
26fc4ad6-2026-11ec-add7-0242ac110002,Nine murders were reported in Cox’s Bazar during the month; all victims came from the host community including two females. The first week was calm while the second and third week saw three homicides. ,['Protection'],['Humanitarian Conditions->Physical And Mental Well Being'],['Casualties->Dead'],[],[],['Major'],['24 Jun'],[],[],[],[],[],[],[],['Major'],['24 Jun'],[],"['Affected', 'Displaced', 'Non Displaced']",[],[],[],[],[],['Critical'],[],[],[],['Protection'],['Humanitarian Conditions->Physical And Mental Well Being'],['Casualties->Dead'],[],[],['Critical'],[],[],[]
588a6934-1c34-11ec-b967-0242ac110002,"UNHCR and partners will continue to support refugees with emergency shelter material support throughout the lockdown and monsoon season in line with government directives.

As heavy infrastructure construction projects remain a significant part of UNHCR’s activities such as roads, drains and community facilities, when the monsoon season ends, the opportunities to move forward to maintain and rebuild sites and infrastructure afected by the heavy rains and winds will increase","['Cross', 'Shelter']",['Capacities & Response->International Response'],['Shock/Event->Hazard & Threats'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['@UNHCR'],[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['@UNHCR'],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],"['Cross', 'Shelter']",['Capacities & Response->International Response'],['Shock/Event->Hazard & Threats'],[],[],[],[],[],[]
6b721e44-16bb-11ec-bf69-0242ac110002,"VDCs such as Sirdibas and Samagaun reported that most households were headed by a single member (one adult deceased or migrated) or a female (male not heading the household). However, communities did not perceive these households to be the most vulnerable group (perhaps due to existing coping mechanisms), but rather prioritised elderly-headed households.",['Cross'],[],['Context->Demography'],['Older Persons Unspecified gender (60+ years old)'],"['Elderly Head of Household', 'Female Head of Household']",[],"['Barpak', 'Samagaun', 'Sirdibas']",[],[],[],[],[],['Older Persons Unspecified gender (60+ years old)'],[],[],[],[],['Displaced'],[],['At Risk->Risk And Vulnerabilities'],[],[],[],[],[],[],[],['Cross'],['At Risk->Risk And Vulnerabilities'],['Context->Demography'],[],"['Elderly Head of Household', 'Female Head of Household']",[],"['Barpak', 'Samagaun', 'Sirdibas']",[],[]
b9f24df8-2027-11ec-bf6f-0242ac110002,overage of illegal Rohingya movement has been dominating local and national news sources during the month. A total of 84 Rohingyas were detained in the various parts of Bangladesh for their unauthorized movement from camps.,['Protection'],['Humanitarian Conditions->Physical And Mental Well Being'],['Context->Security & Stability'],['Children/Youth Unspecified gender (5 to 17 years old)'],"['Indigenous people', 'Minorities']",['Major'],"['24 Jun', 'Bangladesh', 'Rohingyas']",[],[],[],['Humanitarian Conditions->Physical And Mental Well Being'],['Context->Security & Stability'],['Children/Youth Unspecified gender (5 to 17 years old)'],"['Indigenous people', 'Minorities']",['Major'],"['24 Jun', 'Rohingyas']",[],"['Affected', 'Displaced']",[],['Impact->Impact On People'],[],[],[],[],[],[],[],['Protection'],['Impact->Impact On People'],[],[],[],[],['Bangladesh'],[],[]
a24c4ede-1784-11ec-90e9-0242ac110002,"In addition, Kızılay call center (168) continues to assist beneficiaries in their own languages by providing updated information about the programme and receiving their complaints and feedbacks. While 1200 calls were received in January 2020 through this call center, only 150 calls were received in January 2021. This decreasing trend indicates that beneficiaries are well sensitized about their assistance.",['Cross'],['Capacities & Response->International Response'],['Information and Communication->Communication means and preferences'],['Children/Youth Unspecified gender (5 to 17 years old)'],"['Child Head of Household', 'Chronically Ill', 'Elderly Head of Household', 'Female Head of Household', 'Minorities', 'Persons with Disability', 'Pregnant or Lactating Women', 'Single Women (including Widows)', 'Unaccompanied or Separated Children']",[],['Camps'],[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],"['Child Head of Household', 'Chronically Ill', 'Elderly Head of Household', 'Female Head of Household', 'Minorities', 'Persons with Disability', 'Pregnant or Lactating Women', 'Single Women (including Widows)', 'Unaccompanied or Separated Children']",[],['Camps'],[],[],[],[],[],[],[],[],[],[],[],['Cross'],['Capacities & Response->International Response'],['Information and Communication->Communication means and preferences'],[],[],[],[],[],[]
de478b72-1c36-11ec-ac68-0242ac110002,Existing poor hygiene practices have been exacerbated following the earthquake with only 9% of the population practicing hand washing and almost no instances of using menstrual hygiene products reported. It is important to note that the use of menstrual hygiene products is not a traditional practice among the assessed communities.,['WASH'],['Humanitarian Conditions->Living Standards'],[],"['Adult Female (18 to 59 years old)', 'Children/Youth Female (5 to 17 years old)']",['Indigenous people'],['Critical'],['Barpak'],[],[],[],[],[],"['Adult Female (18 to 59 years old)', 'Children/Youth Female (5 to 17 years old)']",['Indigenous people'],[],[],[],['Affected'],[],[],[],[],[],[],[],[],[],['WASH'],['Humanitarian Conditions->Living Standards'],[],[],[],['Critical'],['Barpak'],[],[]
806d200a-1d00-11ec-b144-0242ac110002,WFP has also partnered with Fazla Gıda app to create a mobile system to track donated meals.,['Food Security'],['Capacities & Response->International Response'],['Information and Communication->Communication means and preferences'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],['Buyukcekmece'],[],[],[],[],['Information and Communication->Communication means and preferences'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],['Buyukcekmece'],[],['Affected'],['Logistics'],[],[],[],[],[],[],[],[],"['Food Security', 'Logistics']",['Capacities & Response->International Response'],[],[],[],[],[],[],[]
41ed1786-1d00-11ec-92ec-0242ac110002,"Enumerators clarified that diarrhea and fever was prevalent prior to the earthquake although incidences had increased following the earthquake (with some instances of bloody diarrhea). However, communities indicated that the existing health facilities were adequate and had the capacity and resources to address these issues.",['Health'],['Humanitarian Conditions->Physical And Mental Well Being'],['Context->Environment'],[],['Indigenous people'],['Major'],['Barpak'],[],[],[],[],['Context->Environment'],[],['Indigenous people'],[],[],[],"['Affected', 'Displaced']",[],"['Capacities & Response->Local Response', 'Humanitarian Conditions->Coping Mechanisms', 'Humanitarian Conditions->Living Standards']",[],[],[],[],[],[],[],['Health'],"['Capacities & Response->Local Response', 'Humanitarian Conditions->Coping Mechanisms', 'Humanitarian Conditions->Living Standards', 'Humanitarian Conditions->Physical And Mental Well Being']",[],[],[],['Major'],['Barpak'],[],[]
7362a9fc-16bb-11ec-a003-0242ac110002,"Continuing lockdown measures have reduced the humanitarian footprint, and restricted activities in both the camps and surrounding host communities. Only health and other life-saving activities and distribution of core relief items and cooking fuel are allowed to be carried out; following advocacy by the international community, disaster risk response is also permitted. However, protection, including registration, gender-based violence prevention and response, child protection, and site management activities are not considered “critical” under the directive shared by the Refugee Relief and Repatriation Commissioner (RRRC) on 28 April. This has created gaps in in-person services such as mediation, legal counselling, community consultations, and case management which are normally conducted by trained protection actors. Vulnerable refugees including women, children, older persons and people living with disabilities particularly depend on these assistances, and protection interventions are often lifesaving for them. Currently these services are conducted remotely or with support of trained refugee volunteers. UNHCR continues to advocate for the inclusion of protection and site management as critical activities. Refugee and host community volunteers continue to play significant roles in the humanitarian response while access to the camps remains limited.

Adding to the complexity of the situation, Cox’s Bazar District experienced heavy monsoon rains and strong winds during the week of 27 July. The weather events resulted in the death of eight refugees and 15 Bangladeshis in the host community areas, as confirmed by government officials. 518 villages in Cox’s Bazar District are affected, while almost 25,000 refugees were displaced within the camps. A detailed report about UNHCR’s initial response to flooding and landslides can be found here.

Even with coordinated efforts to prepare the camps and refugees in advance of monsoon season throughout the year, this monsoon season had affected over 117,000 refugees due to soil erosion and flooding, wind and storms.","['Cross', 'Protection']",['Capacities & Response->International Response'],['Humanitarian Access->Physical constraints'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['Bangladesh', 'Cox Bazar District', 'Refugee']",[],[],[],[],[],[],[],[],['Refugee'],[],[],"['Food Security', 'Health']","['Impact->Driver/Aggravating Factors', 'Impact->Impact On Systems, Services And Networks']",['Shock/Event->Hazard & Threats'],['Older Persons Unspecified gender (60+ years old)'],['Persons with Disability'],[],[],[],['Host'],"['Cross', 'Food Security', 'Health', 'Protection']","['Capacities & Response->International Response', 'Impact->Driver/Aggravating Factors', 'Impact->Impact On Systems, Services And Networks']","['Humanitarian Access->Physical constraints', 'Shock/Event->Hazard & Threats']","['Children/Youth Unspecified gender (5 to 17 years old)', 'Older Persons Unspecified gender (60+ years old)']",['Persons with Disability'],[],"['Bangladesh', 'Cox Bazar District']",[],['Host']
45f727a2-16bd-11ec-8998-0242ac110002,"With almost four million refugees — 3.6 of whom are Syrian — Turkey remains the country hosting the greatest number of refugees in the world. By Q1 2021, approximately 60,000 of the most vulnerable refugees are housed by the Government of Turkey (GoT) in camps across the southeast. The majority of the camp residents are from Syria.",['Shelter'],[],['Context->Demography'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['Camps', 'Syria', 'Turkey']",[],[],[],[],['Context->Demography'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['Camps', 'Syria']",[],[],[],"['Capacities & Response->National Response', 'Capacities & Response->Number Of People Reached/Response Gaps']",[],[],[],[],[],[],[],['Shelter'],"['Capacities & Response->National Response', 'Capacities & Response->Number Of People Reached/Response Gaps']",[],[],[],[],['Turkey'],[],[]
6721d48a-1b96-11ec-8019-0242ac110002,"On 8 March, WFP organized a range of activities to mark the International Women’s Day with MUV participants. Activities included presentations on the role of women in the gastronomy sector, experience-sharing by women entrepreneurs, a distribution of purple protective face masks",['Health'],['Capacities & Response->International Response'],[],"['Adult Female (18 to 59 years old)', 'Older Persons Female (60+ years old)']",[],[],['Adıyaman'],[],[],[],[],[],"['Adult Female (18 to 59 years old)', 'Older Persons Female (60+ years old)']",[],[],['Adıyaman'],[],[],[],[],[],[],[],[],[],[],[],['Health'],['Capacities & Response->International Response'],[],[],[],[],[],[],[]
ea3ba25a-2029-11ec-8b49-0242ac110002,"Emergency shelter assistance is provided following damages from winds, rain and fooding. Following technical assessment, refugees are provided with necessary shelter materials, including porter support and labour for extremely vulnerable families to help them rebuild their shelters.","['Food Security', 'Shelter']",['Capacities & Response->International Response'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['@UNHCR'],[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Food Security', 'Shelter']",['Capacities & Response->International Response'],[],[],[],[],['@UNHCR'],[],[]
d6342ee4-1c32-11ec-b7e1-0242ac110002,"Due to the lockdown, progress of planned WASH activities is slow. The access restrictions in particular have slowed down the construction of new WASH facilities. Household and community level hygiene sessions were also afected. Given the space constraints in the camps, construction of WASH infrastructure can be a challenge as well as land acquisition outside of the camp boundaries.

With support from the Government of the Netherlands, UNHCR has planned a technical feasibility study for a large surface reservoir in Teknaf, the project is planned to start in August. From May 2021, UNHCR expanded its operations to cover gaps that operational partners cannot fill due to funding shortages, in parts of Camps 1W, 3, 5, 17, 21, 26 and 27.",['WASH'],"['Impact->Impact On Systems, Services And Networks']",['Humanitarian Access->Physical constraints'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],"['Camp', 'Teknaf']",[],[],[],[],['Humanitarian Access->Physical constraints'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],[],[],"['Affected', 'Displaced']",[],"['Capacities & Response->International Response', 'Impact->Driver/Aggravating Factors']",[],[],[],[],[],[],[],['WASH'],"['Capacities & Response->International Response', 'Impact->Driver/Aggravating Factors', 'Impact->Impact On Systems, Services And Networks']",[],[],[],[],"['Camp', 'Teknaf']",[],[]
43e86dcc-1aa5-11ec-bdd8-0242ac110002,"To date, the European Commission Humanitarian Aid Office (ECHO), the governments of Germany, Japan, Norway, and the United States of America have contributed to UNICEF Turkey's humanitarian response in 2021. UNICEF has received $136.6 million, which, together with funding carried forward from 2020, leaves a 34 per cent funding gap for 2021. UNICEF expresses its sincere gratitude to all partners for their generous contributions. Nevertheless, the funding gap remains significantly high.",['Cross'],['Capacities & Response->International Response'],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['Accountability', 'Germany', 'Japan', 'Norway', 'Turkey', 'United States of America']",[],[],[],[],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['Accountability', 'Germany', 'Japan', 'Norway', 'United States of America']",[],[],[],['Capacities & Response->Number Of People Reached/Response Gaps'],[],[],[],[],[],[],[],['Cross'],"['Capacities & Response->International Response', 'Capacities & Response->Number Of People Reached/Response Gaps']",[],[],[],[],['Turkey'],[],[]
75dc83d6-1b8b-11ec-a349-0242ac110002," UNICEF and partners assessed 65,020 children (31,576 girls;33,438 boys; 6 non-binary) for protection needs, of which it referred 27,884 children (13,635 girls; 14,266 boys; 6 non-binary) to specialized Government and NGO services. Despite continued confinement measures in place during the pandemic, partners' outreach teams continued with household visits and limited face-to-face centred-based services for high-risk children and families, also ensuring remote follow-up and referral to services for medium and low-risk cases. As part of the social service response, UNICEF provided emergency cash assistance, along with referral to longer-term specialized support to 9,612 individuals, of whom 5,657 are children.",['Protection'],['Capacities & Response->International Response'],['Context->Demography'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Accountability'],[],[],[],[],['Context->Demography'],[],[],[],['Accountability'],[],"['Affected', 'Displaced', 'Migrants', 'Refugees']",['Cross'],['Capacities & Response->Number Of People Reached/Response Gaps'],[],[],[],[],[],[],[],"['Cross', 'Protection']","['Capacities & Response->International Response', 'Capacities & Response->Number Of People Reached/Response Gaps']",[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],[],[],[]
2a552e60-1c42-11ec-b652-0242ac110002,"Women entrepreneurs need to be supported in terms of technology up-take and knowledge. In this regard, it will be an effective method for professional chambers, non-governmental or- ganizations, and municipalities to offer their existing infrastructure to the service of women entrepreneurs.",['Livelihoods'],['Priority Interventions->Expressed By Humanitarian Staff'],['Context->Economy'],['Adult Female (18 to 59 years old)'],[],[],['Barely'],[],[],[],[],['Context->Economy'],['Adult Female (18 to 59 years old)'],[],[],['Barely'],[],"['Affected', 'Displaced', 'Migrants']",[],[],[],[],[],[],[],[],[],['Livelihoods'],['Priority Interventions->Expressed By Humanitarian Staff'],[],[],[],[],[],[],[]
ee44355c-2023-11ec-9302-0242ac110002,"Interviews were conducted with the Directorate General of Migration Management (DGMM) and 155 ESSN beneficiaries and non- beneficiaries, confirming the importance of IDs in order to access free healthcare services and education, job opportunities and freedom of movement within Turkey.","['Cross', 'Education', 'Health', 'Livelihoods', 'Protection']",['Capacities & Response->International Response'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],"['Elderly Head of Household', 'Persons with Disability', 'Unaccompanied or Separated Children']",[],"['Ankara', 'Turkey']",[],[],"['Education', 'Health', 'Livelihoods', 'Protection']",[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],"['Elderly Head of Household', 'Persons with Disability', 'Unaccompanied or Separated Children']",[],['Ankara'],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],['Cross'],['Capacities & Response->International Response'],[],[],[],[],['Turkey'],[],[]
6216af88-16b9-11ec-b696-0242ac110002,Communities remain fearful of movement given the risk of landslides.,"['Cross', 'Protection']",['At Risk->Risk And Vulnerabilities'],['Context->Environment'],['Children/Youth Unspecified gender (5 to 17 years old)'],"['Indigenous people', 'Minorities']",[],['Barpak'],[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],"['Indigenous people', 'Minorities']",[],[],[],['Affected'],[],[],[],[],[],[],[],[],[],"['Cross', 'Protection']",['At Risk->Risk And Vulnerabilities'],['Context->Environment'],[],[],[],['Barpak'],[],[]
6fbb5a36-1aa5-11ec-9666-0242ac110002,"Currently, the assistance amount covers around 63 percent of the in-camp population’s nutritionally balanced food needs Following the postponement of applied training programme (APT) due to COVID-19 (formerly known as on-the-job- training), 26 participants of the current three cohorts are now completing it. Thus, Kitchen of Hope (MUV) programme’s 3 cohorts’ vocational and applied training programme is coming to its end. ","['Food Security', 'Nutrition']",['Capacities & Response->International Response'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['Pregnant or Lactating Women'],[],['Antakya'],[],[],['Nutrition'],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['Pregnant or Lactating Women'],[],['Antakya'],[],[],['Livelihoods'],[],[],[],[],[],[],[],[],"['Food Security', 'Livelihoods']",['Capacities & Response->International Response'],[],[],[],[],[],[],[]
df02c0be-1f5a-11ec-a0eb-0242ac110002,Landslides blocking original trails were cited as the primary supply concern; pack routes via Tibet were mentioned as an alternative but were notably more costly. ,['Cross'],[],['Context->Environment'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],"['Barpak', 'Tibet']",[],[],[],[],['Context->Environment'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],[],[],['Affected'],['Logistics'],[],['Humanitarian Access->Physical constraints'],[],[],[],[],[],[],"['Cross', 'Logistics']",[],['Humanitarian Access->Physical constraints'],[],[],[],"['Barpak', 'Tibet']",[],[]
023e93cc-1aa7-11ec-8b04-0242ac110002,Respondents felt the priority for repairs were the cracked or separated roofing structures as these could not offer protection against the monsoon rains.,['Shelter'],['Priority Needs->Expressed By Population'],['Shock/Event->Hazard & Threats'],['Older Persons Unspecified gender (60+ years old)'],"['Indigenous people', 'Minorities']",[],['Barpak'],[],[],[],[],[],['Older Persons Unspecified gender (60+ years old)'],"['Indigenous people', 'Minorities']",[],[],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],['Shelter'],['Priority Needs->Expressed By Population'],['Shock/Event->Hazard & Threats'],[],[],[],['Barpak'],[],[]
